Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId,TeamName
JJ,1601402715504,3,18150,17618,54450,0.0,0,0,0,6638,1,SUCCESS,54450,afdcX_4vRH6Ussd0mbg5LQ,
ChihYu-NCTU-CGI,1601492647590,3,18522,18127,55568,0.0,0,0,0,2017,2,SUCCESS,55568,ihXnNlRDTz2-KvgATVkREw,
Fumiaki,1600006300139,3,19468,19098,58406,0.0,0,0,0,2957,3,SUCCESS,58406,5RzBNYRAQoWVausi3eyhRg,
Duckworth,1600823501569,3,19799,19318,59397,0.0,0,0,0,1560,4,SUCCESS,59397,VIu9BQ4-Th6gUqu60ztwUQ,Accenture
dartjason,1601498758009,3,20807,20184,62422,0.0,0,0,0,467,5,SUCCESS,62422,JSflDq5rQgKEuA5Ots4kDQ,
JPMC-HYD-02,1601506470835,3,21198,20470,63594,0.0,0,0,0,1054,6,SUCCESS,63594,LKdw_hyKTSu7moFuxbmiZw,JPMorgan Chase
kimmizian,1601158083758,3,21714,21239,65142,0.0,0,0,0,5937,7,SUCCESS,65142,t6NwFsqgS4mYnFeR3KVxsg,
PolishThunder,1601225114671,3,21822,21514,65466,0.0,0,0,0,5880,8,SUCCESS,65466,qi512oGVTry8V-KtP6j2_w,
MiLKB,1601492397246,3,22087,21863,66262,0.0,0,0,0,487,9,SUCCESS,66262,8KL8u0H3RIWxgP14x_RC6w,
WaveLabCup-test,1600817141690,3,23236,21934,69710,0.3333333333333333,0,1,1,1538,10,SUCCESS,69710,VoDpVnVvR6CwWViNtPYWXA,
S-P-,1601498132617,3,23410,22588,70231,0.0,0,0,0,120,11,SUCCESS,70231,MxT5p4ZvSTOcc6ANa8VZNg,
OneDudeDesign,1600133987429,3,24050,22801,72151,1.3333333333333333,0,4,4,3485,12,SUCCESS,72151,tLd0GWYiT0qzqq6YRFVXhg,
JPMC-LONDON-HandsFree,1601468346931,3,25221,22993,75665,1.0,0,3,3,427,13,SUCCESS,75665,DZAYqyd-Tp6eE15IopWCgQ,JPMorgan Chase
yokeboy,1601279728505,3,25436,24730,76310,0.0,0,0,0,1,14,SUCCESS,76310,HmPblyPSQYOESPt3ZDrU_A,
Yxcas-DBS,1600453362038,3,25915,24940,77746,0.0,0,0,0,22,15,SUCCESS,77746,NdVUBlBJRqiz_zbY7Xn-2g,DBS
Usin,1600380112796,3,26515,25548,79546,0.3333333333333333,0,1,1,203,16,SUCCESS,79546,0U0AhasoQkySiJ1to8xBZw,
Team3D-Internal-Race1,1601452582555,3,26557,24362,79671,0.6666666666666666,0,2,2,26,17,SUCCESS,79671,5lCt1HnXRXiBB0FnmKAaIg,
TienHoang-DBS,1601413506833,3,26703,26058,80111,0.0,0,0,0,369,18,SUCCESS,80111,6IwkeVP_SV-fxpC-59lOog,
ShinyThings-DBS,1600961999746,3,27135,26470,81405,0.0,0,0,0,2,19,SUCCESS,81405,_DmrtmMCQcuwssUB7luEFA,DBS
Team-3D-Internal-Race-2B,1601297345758,3,27297,24840,81893,0.0,0,0,0,15,20,SUCCESS,81893,X44SHtocT3usAQWZ_9uefg,
ding,1601426304693,3,27539,27195,82618,0.0,0,0,0,8,21,SUCCESS,82618,tC4Vcd-jRYW8LhnXFuBK4g,
JPMC-HYD-SpeedSters,1601486476707,3,28651,27277,85953,0.0,0,0,0,273,22,SUCCESS,85953,6fdcVCAkQtCCsyHEO0LNiA,JPMorgan Chase
Airborne,1599718606463,3,28788,27852,86366,0.0,0,0,0,4,23,SUCCESS,86366,7_kPZw4kTcGRKGqVoLSa6g,
JonathanRacer,1601494718367,3,28883,27603,86650,0.3333333333333333,0,1,1,47,24,SUCCESS,86650,nya9ln7uRZ6yFkb9tRzrOw,
ABaykov,1599271266160,3,29064,27389,87194,0.0,0,0,0,25,25,SUCCESS,87194,aa28j7SWTd-LxMzvFoj_bA,
fuchida-MAINICHI,1601502683981,3,29276,25280,87829,2.6666666666666665,0,8,8,126,26,SUCCESS,87829,HGiJghg0TqyXmMhVedqfRw,
hiroisojp,1601496430060,3,29587,28097,88762,0.3333333333333333,0,1,1,484,27,SUCCESS,88762,_0ZNctRRQz2bXTbPUszW1Q,
Penguin-DNPds,1599117737975,3,29726,27603,89178,0.3333333333333333,0,1,1,11,28,SUCCESS,89178,Nr3YCYWGTA631Xqa0uDPhw,
TheROCK-KMITLXRAI,1599502838157,3,29769,29388,89308,0.0,0,0,0,4,29,SUCCESS,89308,OikqDumrQ6e_Ky7ukHSH2g,
JPMC-London-Kachow,1601464561302,3,30197,28787,90593,0.6666666666666666,0,2,2,6,30,SUCCESS,90593,yQSFail2SLGaFehqTOx1dA,
komine-SEC,1600776931915,3,30942,30523,92828,1.0,0,3,3,57,31,SUCCESS,92828,xLBTYrnTR1eUt4m6y9xbrQ,
Jianlong,1601478590146,3,31276,30865,93829,0.0,0,0,0,13,32,SUCCESS,93829,vpsHYdBtSIq__1M9j1R21Q,DBS
tranvietdung-DBS,1598927585548,3,31319,31037,93957,0.0,0,0,0,8,33,SUCCESS,93957,3OwVWi6tQDCpBzKpWfHj7Q,DBS
MiLKB-DBS,1601297807512,3,31389,28979,94168,1.0,0,3,3,4,34,SUCCESS,94168,bcGuDYpCSdeyBCKwgMDOgg,
MM,1601473343819,3,31480,29707,94442,2.0,0,6,6,15,35,SUCCESS,94442,FZY8oLwzQ9uxithPR75Y7A,
YMZK-DENSO,1599613343410,3,31761,28537,95283,1.6666666666666667,0,5,5,979,36,SUCCESS,95283,recf4re8RCusZsfmkza94w,
sasagawa-SEC,1599040817006,3,32082,31197,96246,1.3333333333333333,0,4,4,34,37,SUCCESS,96246,8uYX242TT1K7GIN0avI0Ww,
MattKreder,1600022688661,3,32235,31607,96707,0.0,0,0,0,210,38,SUCCESS,96707,cVk-aYKdRUmuL0qmjyzmag,
Jsol-Nakase,1601452861510,3,32324,31064,96974,1.3333333333333333,0,4,4,44,39,SUCCESS,96974,-gkuzxvVSWSloofgFYL7Bg,
Jochem,1601474585667,3,32693,31328,98081,0.0,0,0,0,27,40,SUCCESS,98081,RBPhZc5eTVmEF_gpSV7skg,
nalbam-me,1601457871202,3,33263,32635,99790,0.0,0,0,0,1336,41,SUCCESS,99790,PnRru4vBRkeyT4xX6LOCtw,
Cindy-DBS,1599801618671,3,33784,33666,101353,0.0,0,0,0,6,42,SUCCESS,101353,dkX_mR9zSYy9c2CprpaycQ,DBS
KevinS,1600135899667,3,33799,33246,101399,0.0,0,0,0,5,43,SUCCESS,101399,hQPnx_a6SEaUvBUoWvta1g,
Yin,1599276048110,3,34225,32931,102675,0.3333333333333333,0,1,1,3,44,SUCCESS,102675,guPt9sw9RbC6et6Vl_-Gyg,
samesame-KMTILXRAI,1599314587528,3,34374,33454,103122,1.0,0,3,3,3,45,SUCCESS,103122,UdsFbL96TeqtVeumCPtd-Q,
Flying-Circus,1600011541827,3,34589,33735,103769,0.0,0,0,0,5,46,SUCCESS,103769,3Tw1G2iWQB2ei3zySv67uQ,
m0nkmaster,1599340509847,3,34971,33868,104913,0.6666666666666666,0,2,2,44,47,SUCCESS,104913,Tk-rjz1CQ7yt525wm84YXg,
waka,1600327835018,3,35037,33785,105111,2.6666666666666665,0,8,8,17,48,SUCCESS,105111,z8j3mFBhTG2Rkaj90Z-xLA,
LoL,1599630185468,3,35595,30050,106787,4.666666666666667,0,14,14,2,49,SUCCESS,106787,AQKP1_fUTA2hQZm70anQJQ,
m-hosokawa-nes,1600011743973,3,36059,34334,108177,0.0,0,0,0,10,50,SUCCESS,108177,X-M2s3pcRlWb653f9qu09A,
Parasites,1599867768445,3,36511,34530,109533,0.6666666666666666,0,2,2,3,51,SUCCESS,109533,LuApVuOwRdyJ7hyyPRW0EQ,
Deepak-dpk,1601153967256,3,36636,32592,109910,4.333333333333333,0,13,13,46,52,SUCCESS,109910,gDTBFK77TM6wD6uObZlulA,
muzi,1601467526612,3,36792,36012,110377,0.0,0,0,0,368,53,SUCCESS,110377,-MRzonoQTti4O6q-Q7tYmQ,
BoogieTimeProductions,1599454568566,3,36930,36746,110790,0.0,0,0,0,669,54,SUCCESS,110790,MUyQlFafT0yFhQr1sApn9Q,
JPMC-BMTH-AlphaX,1600682497140,3,37007,34524,111021,3.6666666666666665,0,11,11,65,55,SUCCESS,111021,w-ggkAnwSy-4JMty4ympSg,
Kire,1599174737127,3,37018,36701,111055,1.0,0,3,3,40,56,SUCCESS,111055,N0y9CR6fQN-a4UlAFsTC5Q,
NAFleet-NCTF,1599233497358,3,37056,36680,111170,0.3333333333333333,0,1,1,70,57,SUCCESS,111170,rcD8xYxbQmWnMCaYDoCLvg,
perfectDoggo,1600051614080,3,37174,31804,111523,1.3333333333333333,0,4,4,6,58,SUCCESS,111523,uaPGUi9UTSS2g21hspYVOA,
YuGe-KMITLXRAI,1599373378431,3,37389,36127,112168,0.0,0,0,0,2,59,SUCCESS,112168,Bid_ASbJRS6ItTxlGi7mnw,
takagi-SEC,1601236515694,3,37559,35925,112678,1.3333333333333333,0,4,4,4,60,SUCCESS,112678,9iFAIFd3SM-4yBVrsEyVGw,
hashimoto-SEC,1599461988269,3,37567,35060,112703,3.6666666666666665,0,11,11,47,61,SUCCESS,112703,X8nK10cyQA2RN9uHOUe-Ww,
mayurmadnani,1599705070745,3,37648,35198,112946,1.3333333333333333,0,4,4,219,62,SUCCESS,112946,hr8K12KMRhSIDUEJbQT8fg,
CloudCreative,1600355883506,3,37749,36262,113248,3.6666666666666665,0,11,11,146,63,SUCCESS,113248,3SWFSIaTQ5KQW_w4jiMf8Q,
KX-001,1599411049480,3,37753,36941,113259,0.3333333333333333,0,1,1,1,64,SUCCESS,113259,ql0_caijQ4SadzsrzUcNkA,
Claret,1599936352273,3,37841,36062,113523,2.3333333333333335,0,7,7,19,65,SUCCESS,113523,Iry8IexIQUWTyLW8zn0SlQ,
Timmy-KMITL-RAI,1599127525553,3,38018,36803,114055,0.0,0,0,0,3,66,SUCCESS,114055,UDy-1StGSEWgJOCZh4nUCg,
Terry-Li-HM,1600334440633,3,38084,37761,114253,0.3333333333333333,0,1,1,31,67,SUCCESS,114253,-YIhU-oOTaCslhhqM4HcsQ,
ishizaki-SEC,1598934329036,3,38144,30174,114434,4.0,0,12,12,4,68,SUCCESS,114434,lx4A5fhAS-iaN5bF3Qf8Gw,
McMuz70,1599687103509,3,38402,36439,115208,1.3333333333333333,0,4,4,24,69,SUCCESS,115208,hipt2jSzTUqe6NCJmmNFSw,
nbz,1601152320057,3,38421,35603,115264,1.6666666666666667,0,5,5,168,70,SUCCESS,115264,8FY8Uq37SymGhEe9E3CkLw,
Roman-TGS,1598987089970,3,38917,38074,116753,4.0,0,12,12,38,71,SUCCESS,116753,JyM5R0kTQkK80FjLnFR9Wg,
MOROCAR,1599118500199,3,39433,38266,118301,4.333333333333333,0,13,13,54,72,SUCCESS,118301,s7WdCQAvRcypidcC_dKfiw,
Galileo,1600414880043,3,39819,38994,119457,0.0,0,0,0,5,73,SUCCESS,119457,Y79AzaaOR-u4LVKMxu1Mdw,
asada-SEC,1601019785292,3,40341,39221,121024,1.0,0,3,3,28,74,SUCCESS,121024,YR8i__H-RvmWIn8NY-77qQ,
KKW,1600700499195,3,40615,38599,121845,2.0,0,6,6,22,75,SUCCESS,121845,404fe51e75a24732836a9w,Accenture
AAAAAAA,1601477262595,3,40741,37757,122223,2.0,0,6,6,11,76,SUCCESS,122223,kI-StEPJSwO4WLRKmDltaw,
DigitalArchitect,1601206799048,3,40889,39617,122669,1.6666666666666667,0,5,5,6,77,SUCCESS,122669,hJY8hM0iQBqUj19j91bReQ,
ZivHsu,1600927619518,3,40967,40108,122903,0.0,0,0,0,50,78,SUCCESS,122903,Na5iYWG-SNmNOFGcUo9Pxw,
kimwooglae,1601393365434,3,40975,40290,122925,0.0,0,0,0,3449,79,SUCCESS,122925,bOqKo-ebR_essdUaZVGO4Q,
Konatsu-bakuso,1600315121081,3,41005,36651,123017,3.3333333333333335,0,10,10,9,80,SUCCESS,123017,cWcpMeisRgyf7gGj6fmCaA,
Yeti,1599160938366,3,41021,39533,123064,0.6666666666666666,0,2,2,1,81,SUCCESS,123064,1SGxAyrnQ96tWb-rolMeBQ,
SG-JPMC-03,1600051380137,3,41092,40273,123278,0.0,0,0,0,14,82,SUCCESS,123278,LJzDpiNuTFeHu9dsqp1APw,
RogerRabbit,1601398329808,3,41195,38586,123585,2.6666666666666665,0,8,8,22,83,SUCCESS,123585,DXXOncNRR1iiqhBvpPO-_A,JPMorgan Chase
Test01-azusawa-001,1600438605643,3,41352,37451,124056,2.6666666666666665,0,8,8,6,84,SUCCESS,124056,K7SYNhpPQ8iv3rEF8xRXAA,
Delta,1599826488112,3,41535,36944,124607,6.0,0,18,18,70,85,SUCCESS,124607,Ht2QUlRZTQCegBUrLY-WWQ,
BlackInterceptor-of-OZ,1599543003737,3,41742,39480,125226,0.6666666666666666,0,2,2,17,86,SUCCESS,125226,dePAHhzLRjOuqjmMFFAF4g,
Kinonotabi,1600829578726,3,41749,40837,125248,0.3333333333333333,0,1,1,8,87,SUCCESS,125248,CPxU3UyWQ_m5bRgnLjoIqg,
hattori-SEC,1601458672304,3,41758,41061,125274,0.3333333333333333,0,1,1,19,88,SUCCESS,125274,6unKhC3jS0WgPeB_Yq48XQ,
DBro,1600944199740,3,41824,41519,125474,0.0,0,0,0,26,89,SUCCESS,125474,jEkEOpjZRhGUbyDZIfTo_A,
totally-not-skynet,1601245382978,3,42000,40517,126001,1.6666666666666667,0,5,5,20,90,SUCCESS,126001,9f8d0993873547d5b96b3w,Accenture
voyager-DNPds,1601431566882,3,42034,41330,126103,0.3333333333333333,0,1,1,1,91,SUCCESS,126103,B3zclzUaQp-3Yp_EEUbkTw,
djok,1600128483135,3,42288,39386,126866,2.6666666666666665,0,8,8,5,92,SUCCESS,126866,ZYvGWZgFRe6rigknZY5Itg,
WhatDuhHec,1601340348068,3,42295,40070,126887,0.6666666666666666,0,2,2,26,93,SUCCESS,126887,zXGWRUFkTbCBXdu0DW6aoA,
onepau,1600076632139,3,42346,41589,127039,0.0,0,0,0,8,94,SUCCESS,127039,4bC4CaDzTL29JrcNYnFyZw,
GoGo-Avocardo-2,1601392162259,3,42393,36923,127179,2.3333333333333335,0,7,7,14,95,SUCCESS,127179,0uvVK_m6QJaQ3r0lY7XbhA,Accenture
matsumoto-SEC,1601257756520,3,42560,41517,127681,0.3333333333333333,0,1,1,8,96,SUCCESS,127681,XzusqFpnRvyHjaOvVBkKqg,
BL334,1599088482792,3,42719,41729,128157,0.3333333333333333,0,1,1,7,97,SUCCESS,128157,tVMLMJIBRkesYXchW5X3zQ,
Mainak-Ghosh,1600309674328,3,42752,39930,128257,1.6666666666666667,0,5,5,3,98,SUCCESS,128257,stwnrXvrSfCYzmt-ZOZd4Q,
sawa,1599051347469,3,42783,37027,128351,5.333333333333333,0,16,16,2,99,SUCCESS,128351,Yvoh_-w4Q4eOVNmY58TKcw,
mani-20200420-01,1601298511765,3,42787,39743,128363,2.6666666666666665,0,8,8,32,100,SUCCESS,128363,S5e9cN8TToirZukteMlSYQ,
DarkChocolate,1598996151443,3,42818,40882,128454,4.666666666666667,0,14,14,35,101,SUCCESS,128454,ROK8anfTQWqjqiA5F3p13Q,
PacemakersEh,1601430424287,3,42877,38338,128631,4.333333333333333,0,13,13,10,102,SUCCESS,128631,BcsxPSRpTUuIqQ4VreDSxg,
RunBabyRun,1599324623795,3,42946,42533,128839,0.0,0,0,0,14,103,SUCCESS,128839,doD1-J-eSrOBOrxWtvFiHg,
LIME,1601356348895,3,42967,40764,128902,1.3333333333333333,0,4,4,35,104,SUCCESS,128902,WhTfaplRT2uYU_v1GpxZcA,
OscarIVECloud-dr,1599369664238,3,43131,37398,129393,5.0,0,15,15,11,105,SUCCESS,129393,XHLKURnAQcmC56tomfZoWA,
OMGJB,1600063463356,3,43241,36873,129725,4.666666666666667,0,14,14,7,106,SUCCESS,129725,zT_3hsPOR_ekQnVs7yEOcg,
Kelvin,1601387429966,3,43287,40063,129863,2.0,0,6,6,49,107,SUCCESS,129863,l7oty7M_T4iLFi6fE4T8hQ,
Luckynumbers,1599033106273,3,43307,41592,129923,0.3333333333333333,0,1,1,5,108,SUCCESS,129923,MRyTmtiATLWNyH_cc8pGwQ,
HONG-IVE-CLOUD,1599969634903,3,43564,42300,130692,3.0,0,9,9,25,109,SUCCESS,130692,LTd2GBdbTmOrzTvAl0TR0Q,
LG1000,1601335812415,3,43654,40806,130962,3.0,0,9,9,14,110,SUCCESS,130962,smWtGai-Rwyg1-Tbz1gCmg,
Ruddy,1598968531510,3,43736,41285,131208,3.6666666666666665,0,11,11,23,111,SUCCESS,131208,Xok8O00YSeuAWvXTpG-YPg,
TRANS-SOLA,1599626785036,3,43796,41919,131389,3.0,0,9,9,3,112,SUCCESS,131389,JNVKVLv-QHmroqe4pDYejg,
KikakuTeamA,1601035001562,3,43852,42667,131556,2.3333333333333335,0,7,7,3,113,SUCCESS,131556,ASI-IlYTSBekRgnJljV91g,
Tabataku,1601248109735,3,43871,42597,131615,0.3333333333333333,0,1,1,61,114,SUCCESS,131615,umwfRQ3kRk-4uyu-bhCK5Q,
TaylerUva,1599171602761,3,43905,40803,131716,3.6666666666666665,0,11,11,59,115,SUCCESS,131716,wCgn9WwbRTiiAjtRNDbSbw,
PaulMR,1599704488678,3,43924,38336,131772,2.3333333333333335,0,7,7,14,116,SUCCESS,131772,VoHUfxP_TkWMCSzfaWndRg,
AM730,1599650891865,3,43925,41750,131776,1.3333333333333333,0,4,4,92,117,SUCCESS,131776,BVyCq7XIT-ObuDsJfFVtDA,
ACracer,1600708155537,3,44249,41872,132747,1.0,0,3,3,3,118,SUCCESS,132747,t4XDs08bTvOK1BejpkAWVg,
ThumbOrDummy,1599094708318,3,44306,42717,132920,0.6666666666666666,0,2,2,1,119,SUCCESS,132920,L7orLEvTSzijkDNUfdH9qw,
MATCHA2020,1600834597483,3,44358,42485,133076,1.3333333333333333,0,4,4,17,120,SUCCESS,133076,iQeswZgPS0GLgk56aUjyxg,
512074587813-SG23-mhaikalr,1600586104507,3,44365,43808,133097,0.0,0,0,0,1,121,SUCCESS,133097,sCFSLDNhRZCB8tZSHAqOyg,
JMo,1600610595506,3,44821,38860,134465,3.0,0,9,9,20,122,SUCCESS,134465,W7cWHXy-Q96KIxWH8AEj-A,
think,1600857086582,3,44822,43069,134467,7.333333333333333,0,22,22,4162,123,SUCCESS,134467,IHHC4YftQLaMAs0VyXFJzw,
Jozef-Mak,1600956552311,3,44913,35468,134740,6.666666666666667,0,20,20,14,124,SUCCESS,134740,ADtIv73CS7SUDypuGuW-jA,
MING-CHUN,1599706495703,3,45055,43789,135165,0.0,0,0,0,3,125,SUCCESS,135165,qoQoafc4RhGMzWx_fwBp4w,
MrRacer24,1600960837541,3,45264,41605,135792,1.3333333333333333,0,4,4,6,126,SUCCESS,135792,yagWKjbBRfypQwtgCBOIWg,
Bergh,1599747209317,3,45666,44532,137000,1.3333333333333333,0,4,4,4,127,SUCCESS,137000,x-TKu1B6RvS-VKkeIAG61Q,
TerryLi-DBS,1601478416834,3,45820,43790,137462,8.666666666666666,0,26,26,8,128,SUCCESS,137462,87ty6jB_T4eYYbVtOiK6pw,
MIS3B-1,1601483912965,3,45983,44237,137951,2.0,0,6,6,10,129,SUCCESS,137951,YJPvbNOBRCGZzNevBDuYZw,
ttt,1599049921330,3,46043,41667,138131,2.6666666666666665,0,8,8,1,130,SUCCESS,138131,EZIvl0NtTuWs2KxOJVApnA,
My-First-League-racer,1601509566213,3,46283,43612,138851,1.3333333333333333,0,4,4,23,131,SUCCESS,138851,0AXsUxXcTC2UHAomSjZj-Q,
Adam-H,1599382771069,3,46375,45448,139125,1.3333333333333333,0,4,4,9,132,SUCCESS,139125,63LM4ZOGRmyM9GjZ-IVJgg,
VeloRaptorX1,1601438771347,3,46450,42876,139350,1.6666666666666667,0,5,5,44,133,SUCCESS,139350,O0NNisdkSveq8jKwyrG-ZA,
WtL,1599965699572,3,46633,45485,139901,1.3333333333333333,0,4,4,5,134,SUCCESS,139901,I_Q-7JWAQPu35heiXkbwIg,
MEGOD,1601506685736,3,46834,44670,140502,7.666666666666667,0,23,23,1,135,SUCCESS,140502,TnEX4KMTTHuEPmMJAcv-ag,
mellowmonk,1600943403525,3,46929,46337,140787,0.0,0,0,0,1429,136,SUCCESS,140787,29hQG1MHQbWGXmMmgvml7g,
2nd,1601280795374,3,47053,44271,141159,6.0,0,18,18,1,137,SUCCESS,141159,wxGTEIt_RgCxzk8bnLBtfg,
zl-ong,1598942770461,3,47736,44654,143209,2.3333333333333335,0,7,7,1,138,SUCCESS,143209,7xYEHuYgRF23w5my1rlt4g,
WizardGurl,1601473236112,3,47765,46406,143296,6.0,0,18,18,5,139,SUCCESS,143296,uFgDh6iVQwS5FzT5S1cNvA,
Test1-2,1601428370534,3,47846,44444,143539,5.666666666666667,0,17,17,2,140,SUCCESS,143539,-gS_xaU_Rb6RiQhrUSyXLw,
testplayer,1599664589209,3,48086,45445,144258,0.0,0,0,0,4,141,SUCCESS,144258,8Y9rag43QY2oOze5KgBJAQ,
Design4TeamNagakari,1601336043734,3,48133,45544,144399,2.0,0,6,6,7,142,SUCCESS,144399,g_WxPih6RxKzB8Oq7hwUSQ,
team-ichibanshibori,1600502718777,3,48198,42311,144595,6.0,0,18,18,5,143,SUCCESS,144595,koyOYIRATNu8iooLnEjxLA,
piano,1601053885171,3,48214,44000,144643,10.333333333333334,0,31,31,3925,144,SUCCESS,144643,UlhPeJD_R1mP1YVlotOxSA,
CharlieShih-DBS,1599558326929,3,48278,47226,144836,5.333333333333333,0,16,16,2,145,SUCCESS,144836,X_Hf5PMIR5O5wUZZqO2q3Q,
SNARTRIGHTs,1601270314452,3,48384,44485,145154,1.3333333333333333,0,4,4,4,146,SUCCESS,145154,l3ebbxlySGiU5go5coPXCw,
RomanKoles,1599500728703,3,48498,42458,145495,5.0,0,14,15,7,147,SUCCESS,145495,OHjVZTGORjGHnttayjfqTQ,
asan,1601110180366,3,48751,47475,146255,5.333333333333333,0,16,16,8,148,SUCCESS,146255,zquBbaGASmuCb9V3j0iD8w,
charles-leclerc,1599016694160,3,48829,44268,146487,5.666666666666667,0,17,17,2,149,SUCCESS,146487,evhnzsa4Qp-YeIpAYk7_Tw,
Shiv,1598948578305,3,48867,45303,146601,5.666666666666667,0,17,17,16,150,SUCCESS,146601,5fxPONXgRY62qGFCOsv58g,
wss23,1600321001343,3,48876,46672,146630,2.6666666666666665,0,8,8,11,151,SUCCESS,146630,K9q8v3GVTOucyHpASg6MYg,
Wasabi-DevelopersIO,1599721855695,3,48879,47407,146638,3.6666666666666665,0,11,11,718,152,SUCCESS,146638,Fmb5j9UgQ_2xkleK0vwXOg,
AlanSharp,1600214396679,3,49519,48061,148557,3.6666666666666665,0,11,11,4,153,SUCCESS,148557,Hz8sXYi_QnWEdTbMOq0Zdg,
metaracer,1601413114604,3,49629,44530,148889,6.333333333333333,0,19,19,7,154,SUCCESS,148889,e1iMexE5Rk-iwwCkOobMeQ,
Vavoules,1600100982904,3,49666,47488,149000,2.6666666666666665,0,8,8,18,155,SUCCESS,149000,8k4ryxmKSwSwkMDFo6t6qg,
Nikilauda,1601392186465,3,50029,45906,150087,5.333333333333333,0,16,16,3,156,SUCCESS,150087,EENr851yRhipNEg2BJxXPg,
V-Racer-VIKAS-SAWANT,1600185791146,3,50548,46866,151646,1.0,0,3,3,5,157,SUCCESS,151646,ZHt5lmecR9ylNKJsnumK6Q,
LightningZ,1599150637991,3,51013,48535,153041,1.3333333333333333,0,4,4,5,158,SUCCESS,153041,KEdhCw0ZQ1-0D6AFKgU8pw,
Cath-DBS,1599988434246,3,51077,50531,153231,0.0,0,0,0,17,159,SUCCESS,153231,zezCQRRjS-GF3exR194Dng,
Abi-01,1600924283282,3,51275,48821,153825,3.3333333333333335,0,10,10,40,160,SUCCESS,153825,1o0Am62bTFiGiWP5PmwN-A,
ep-dr-racer1,1601473359579,3,51299,48392,153897,11.0,0,33,33,70,161,SUCCESS,153897,vEZxFEnhQHeI5tKR4Tz3rQ,
TrevorC,1599929214253,3,51370,48047,154112,5.666666666666667,0,17,17,398,162,SUCCESS,154112,IaMBQZOlQLa20Tju9j24BQ,
NLMaas,1599594675355,3,51434,46868,154304,8.0,0,24,24,6,163,SUCCESS,154304,oXmrO5E1RkC5J3BLENGcwg,
DragonCrew-DBS,1601115346121,3,51592,45651,154776,6.333333333333333,0,19,19,4,164,SUCCESS,154776,2OyLrQVWRD6AI4AGcJPD0g,
Smiky,1601488620448,3,51660,48471,154981,6.666666666666667,0,20,20,13,165,SUCCESS,154981,O5lagojuQy25zL4OSPyTVA,
JPMC-BA-D3,1599939373086,3,51662,48058,154988,5.666666666666667,0,17,17,29,166,SUCCESS,154988,Fy8bvUIzSN-N-e3D74JhPw,
PRO-GrAMmER,1598918566570,3,51672,46062,155016,5.0,0,15,15,1,167,SUCCESS,155016,Elcr3Cw7QOG81a4Qc9Fbrw,
yowinata,1599666289865,3,51910,51519,155732,2.6666666666666665,0,8,8,29,168,SUCCESS,155732,PH3SpqQITWWXjF1Qc4CBSg,
Merfoulis,1601483732430,3,51926,44586,155778,2.6666666666666665,0,8,8,8,169,SUCCESS,155778,ZXo038NgQoikG6lL_A5fVQ,
Dolphin-DNPds,1599827507263,3,52307,49275,156923,2.3333333333333335,0,7,7,1,170,SUCCESS,156923,btC_8cWwQoGQwFZKwxyuRQ,
iTrack0123,1599480855095,3,53107,48386,159321,5.333333333333333,0,16,16,10,171,SUCCESS,159321,qaRftbyZSE6TNZd54Eg3Uw,
JonathanHalim-DBS,1600062019773,3,53164,49788,159494,9.333333333333334,0,28,28,69,172,SUCCESS,159494,lQWxtmerT1eouRgw9omvXA,
Asumi,1599913130550,3,53200,50343,159601,4.333333333333333,0,13,13,9,173,SUCCESS,159601,Uh5qLLBPQ9-M4OuwSQJKpQ,
DaveKafka,1600417598526,3,53363,50044,160091,4.666666666666667,0,14,14,1,174,SUCCESS,160091,leI4k1NoRiqsnOiU_XNlSg,
YUTAM-DENSO,1600662462423,3,53393,48720,160180,12.0,0,36,36,4,175,SUCCESS,160180,WUTaHFXwRfioIE1WfyD7nQ,
billgoesfast,1600884769835,3,53521,51941,160565,0.0,0,0,0,31,176,SUCCESS,160565,S_C9NRmgQF6dEyxJdLgwgw,
LoudMonk,1599443544516,3,53560,51482,160682,3.3333333333333335,0,10,10,12,177,SUCCESS,160682,VirXOO7HQqKsNmObwSIQrw,
HK-Fast-but-not-furious,1599186044175,3,53740,49462,161221,7.333333333333333,0,22,22,273,178,SUCCESS,161221,VpvceE1oSh6YMrECcvArOQ,
42292,1601269581896,3,53815,47932,161445,6.333333333333333,0,19,19,42,179,SUCCESS,161445,4p2EQ6yRTP-6e9z0DOOSrA,
Kolaisaac10,1598999193171,3,54006,51143,162019,6.0,0,18,18,5,180,SUCCESS,162019,7194wSEWS4W3zfEzhjmcEA,
RaviAhlawat,1601273270190,3,54023,52723,162071,9.666666666666666,0,29,29,6,181,SUCCESS,162071,KJM5QPMaTZazg6dAMNWV0A,
JPMC-Leo-BuenosAires,1599172860543,3,54334,51735,163004,5.333333333333333,0,16,16,7,182,SUCCESS,163004,em6_g8XoRJCdnEEY-COhEg,
TheOldTrackBoss,1601296922742,3,54431,48305,163293,4.333333333333333,0,13,13,7,183,SUCCESS,163293,hbVXmPNNTAGt_ndmy0JCtg,
AG,1599398427082,3,54609,54069,163829,0.0,0,0,0,3,184,SUCCESS,163829,FslFDB0FQ8qZLOv7RTh_DA,
